run_id,timestamp,scenario,dataset,model,attack,attack_mode,intensity,seed,n_clients,partition,rounds,clean_accuracy,attacked_accuracy,accuracy_drop_pp,attack_success_rate,balanced_accuracy,positive_recall,f1,train_seconds,git_commit,config_hash
d06b1139b09e,2026-09-08T00:53:41+00:00,s2,digits,logistic_regression,byzantine,label_flip,0.000000,1,10,non_iid,30,0.963889,0.963889,0.000000,,0.963797,0.963797,0.963509,0.072275,d2aeab4,ba71d847d5cd
699c2d98d6a9,2026-09-08T00:53:41+00:00,s2,digits,logistic_regression,byzantine,label_flip,0.000000,2,10,non_iid,30,0.966667,0.966667,0.000000,,0.966420,0.966420,0.966728,0.073343,d2aeab4,ba71d847d5cd
763fc54f0c08,2026-09-08T00:53:41+00:00,s2,digits,logistic_regression,byzantine,label_flip,0.000000,3,10,non_iid,30,0.963889,0.963889,0.000000,,0.963951,0.963951,0.963860,0.070794,d2aeab4,ba71d847d5cd
001654a90153,2026-09-08T00:53:42+00:00,s2,digits,logistic_regression,byzantine,label_flip,0.000000,4,10,non_iid,30,0.969444,0.969444,0.000000,,0.969427,0.969427,0.969367,0.073139,d2aeab4,ba71d847d5cd
625420e701cd,2026-09-08T00:53:42+00:00,s2,digits,logistic_regression,byzantine,label_flip,0.100000,0,10,non_iid,30,0.958333,0.944444,1.388889,,0.944269,0.944269,0.945132,0.131120,d2aeab4,daa3a806f1ce
1d3a9e996981,2026-09-08T00:53:42+00:00,s2,digits,logistic_regression,byzantine,label_flip,0.100000,1,10,non_iid,30,0.963889,0.961111,0.277778,,0.960706,0.960706,0.960188,0.130474,d2aeab4,daa3a806f1ce
962c8b26c2c3,2026-09-08T00:53:42+00:00,s2,digits,logistic_regression,byzantine,label_flip,0.100000,2,10,non_iid,30,0.966667,0.963889,0.277778,,0.963642,0.963642,0.964005,0.131473,d2aeab4,daa3a806f1ce
accebb522797,2026-09-08T00:53:42+00:00,s2,digits,logistic_regression,byzantine,label_flip,0.100000,3,10,non_iid,30,0.963889,0.961111,0.277778,,0.961248,0.961248,0.961118,0.129785,d2aeab4,daa3a806f1ce
721d493c439c,2026-09-08T00:53:42+00:00,s2,digits,logistic_regression,byzantine,label_flip,0.100000,4,10,non_iid,30,0.969444,0.961111,0.833333,,0.960860,0.960860,0.961232,0.133261,d2aeab4,daa3a806f1ce
4c0e23eb02e9,2026-09-08T00:53:42+00:00,s2,digits,logistic_regression,byzantine,label_flip,0.200000,0,10,non_iid,30,0.958333,0.927778,3.055556,,0.927209,0.927209,0.927636,0.128769,d2aeab4,ca6a1af2ba18
53e5318a6c7b,2026-09-08T00:53:43+00:00,s2,digits,logistic_regression,byzantine,label_flip,0.200000,1,10,non_iid,30,0.963889,0.930556,3.333333,,0.930513,0.930513,0.928638,0.133561,d2aeab4,ca6a1af2ba18
c0e551f7672d,2026-09-08T00:53:43+00:00,s2,digits,logistic_regression,byzantine,label_flip,0.200000,2,10,non_iid,30,0.966667,0.858333,10.833333,,0.858762,0.858762,0.846365,0.131166,d2aeab4,ca6a1af2ba18
83c25670a2f6,2026-09-08T00:53:43+00:00,s2,digits,logistic_regression,byzantine,label_flip,0.200000,3,10,non_iid,30,0.963889,0.958333,0.555556,,0.958471,0.958471,0.958378,0.131901,d2aeab4,ca6a1af2ba18
52107214388c,2026-09-08T00:53:43+00:00,s2,digits,logistic_regression,byzantine,label_flip,0.200000,4,10,non_iid,30,0.969444,0.855556,11.388889,,0.855937,0.855937,0.850530,0.139427,d2aeab4,ca6a1af2ba18
15831ab042fa,2026-09-08T00:53:43+00:00,s2,digits,logistic_regression,byzantine,label_flip,0.300000,0,10,non_iid,30,0.958333,0.858333,10.000000,,0.858498,0.858498,0.857090,0.131210,d2aeab4,4f5a31a17d95
7bc2e0c02ad1,2026-09-08T00:53:43+00:00,s2,digits,logistic_regression,byzantine,label_flip,0.300000,1,10,non_iid,30,0.963889,0.880556,8.333333,,0.880262,0.880262,0.875820,0.130953,d2aeab4,4f5a31a17d95
95bbd6badfee,2026-09-08T00:53:43+00:00,s2,digits,logistic_regression,byzantine,label_flip,0.300000,2,10,non_iid,30,0.966667,0.825000,14.166667,,0.826034,0.826034,0.805058,0.128658,d2aeab4,4f5a31a17d95
28fe0c18beff,2026-09-08T00:53:43+00:00,s2,digits,logistic_regression,byzantine,label_flip,0.300000,3,10,non_iid,30,0.963889,0.916667,4.722222,,0.916875,0.916875,0.911009,0.130690,d2aeab4,4f5a31a17d95
40b0d559d9b1,2026-09-08T00:53:44+00:00,s2,digits,logistic_regression,byzantine,label_flip,0.300000,4,10,non_iid,30,0.969444,0.844444,12.500000,,0.845215,0.845215,0.836391,0.137589,d2aeab4,4f5a31a17d95
51490579bda1,2026-09-08T00:53:44+00:00,s2,digits,logistic_regression,byzantine,label_flip,0.400000,0,10,non_iid,30,0.958333,0.683333,27.500000,,0.684065,0.684065,0.663706,0.130625,d2aeab4,7be1b3425021
f83f16beb919,2026-09-08T00:53:44+00:00,s2,digits,logistic_regression,byzantine,label_flip,0.400000,1,10,non_iid,30,0.963889,0.877778,8.611111,,0.877347,0.877347,0.871478,0.132841,d2aeab4,7be1b3425021
5ff78bf4f42f,2026-09-08T00:53:44+00:00,s2,digits,logistic_regression,byzantine,label_flip,0.400000,2,10,non_iid,30,0.966667,0.802778,16.388889,,0.803719,0.803719,0.782668,0.131154,d2aeab4,7be1b3425021
9de13f6ded3e,2026-09-08T00:53:44+00:00,s2,digits,logistic_regression,byzantine,label_flip,0.400000,3,10,non_iid,30,0.963889,0.891667,7.222222,,0.891712,0.891712,0.886354,0.127676,d2aeab4,7be1b3425021
752b15d45946,2026-09-08T00:53:44+00:00,s2,digits,logistic_regression,byzantine,label_flip,0.400000,4,10,non_iid,30,0.969444,0.805556,16.388889,,0.807222,0.807222,0.772496,0.133350,d2aeab4,7be1b3425021
e3406daa356a,2026-09-08T00:53:44+00:00,s2,digits,logistic_regression,byzantine,label_flip,0.500000,0,10,non_iid,30,0.958333,0.611111,34.722222,,0.612126,0.612126,0.569753,0.128796,d2aeab4,48922f6a290e
7bc4e44212d1,2026-09-08T00:53:45+00:00,s2,digits,logistic_regression,byzantine,label_flip,0.500000,1,10,non_iid,30,0.963889,0.805556,15.833333,,0.804848,0.804848,0.789913,0.134181,d2aeab4,48922f6a290e
410ae51da934,2026-09-08T00:53:45+00:00,s2,digits,logistic_regression,byzantine,label_flip,0.500000,2,10,non_iid,30,0.966667,0.780556,18.611111,,0.782402,0.782402,0.762299,0.130333,d2aeab4,48922f6a290e
73cb77827724,2026-09-08T00:53:45+00:00,s2,digits,logistic_regression,byzantine,label_flip,0.500000,3,10,non_iid,30,0.963889,0.847222,11.666667,,0.847722,0.847722,0.838829,0.134750,d2aeab4,48922f6a290e
6ea31967dc18,2026-09-08T00:53:45+00:00,s2,digits,logistic_regression,byzantine,label_flip,0.500000,4,10,non_iid,30,0.969444,0.786111,18.333333,,0.787778,0.787778,0.752389,0.133809,d2aeab4,48922f6a290e
c075b24150a6,2026-09-08T00:53:46+00:00,s2,breast_cancer,logistic_regression,byzantine,sign_flip,0.000000,0,10,iid,30,0.973684,0.973684,0.000000,,0.969246,0.952381,0.963855,0.036800,d2aeab4,aa47731ee39f
d12411291b10,2026-09-08T00:53:46+00:00,s2,breast_cancer,logistic_regression,byzantine,sign_flip,0.000000,1,10,iid,30,0.982456,0.982456,0.000000,,0.981151,0.976190,0.976190,0.032834,d2aeab4,aa47731ee39f
03449a9f6086,2026-09-08T00:53:46+00:00,s2,breast_cancer,logistic_regression,byzantine,sign_flip,0.000000,2,10,iid,30,0.964912,0.964912,0.000000,,0.962302,0.952381,0.952381,0.033106,d2aeab4,aa47731ee39f
26e8adb017de,2026-09-08T00:53:46+00:00,s2,breast_cancer,logistic_regression,byzantine,sign_flip,0.000000,3,10,iid,30,0.991228,0.991228,0.000000,,0.988095,0.976190,0.987952,0.032541,d2aeab4,aa47731ee39f
fd1a961d19c7,2026-09-08T00:53:46+00:00,s2,breast_cancer,logistic_regression,byzantine,sign_flip,0.000000,4,10,iid,30,0.956140,0.956140,0.000000,,0.945437,0.904762,0.938272,0.032426,d2aeab4,aa47731ee39f
9eecd30af43b,2026-09-08T00:53:46+00:00,s2,breast_cancer,logistic_regression,byzantine,sign_flip,0.100000,0,10,iid,30,0.973684,0.938596,3.508772,,0.931548,0.904762,0.915663,0.055449,d2aeab4,eff8dcff9e48
3786d64a2406,2026-09-08T00:53:47+00:00,s2,breast_cancer,logistic_regression,byzantine,sign_flip,0.100000,1,10,iid,30,0.982456,0.956140,2.631579,,0.950397,0.928571,0.939759,0.053755,d2aeab4,eff8dcff9e48
b9f809d0f551,2026-09-08T00:53:47+00:00,s2,breast_cancer,logistic_regression,byzantine,sign_flip,0.100000,2,10,iid,30,0.964912,0.956140,0.877193,,0.950397,0.928571,0.939759,0.056050,d2aeab4,eff8dcff9e48
6a7f3234c588,2026-09-08T00:53:47+00:00,s2,breast_cancer,logistic_regression,byzantine,sign_flip,0.100000,3,10,iid,30,0.991228,0.991228,0.000000,,0.988095,0.976190,0.987952,0.055028,d2aeab4,eff8dcff9e48
de9d4df421ec,2026-09-08T00:53:47+00:00,s2,breast_cancer,logistic_regression,byzantine,sign_flip,0.100000,4,10,iid,30,0.956140,0.938596,1.754386,,0.926587,0.880952,0.913580,0.055415,d2aeab4,eff8dcff9e48
5767570816c0,2026-09-08T00:53:47+00:00,s2,breast_cancer,logistic_regression,byzantine,sign_flip,0.200000,0,10,iid,30,0.973684,0.982456,-0.877193,,0.976190,0.952381,0.975610,0.053206,d2aeab4,cb696a501ea0
c4ea9995ddf6,2026-09-08T00:53:47+00:00,s2,breast_cancer,logistic_regression,byzantine,sign_flip,0.200000,1,10,iid,30,0.982456,0.947368,3.508772,,0.938492,0.904762,0.926829,0.056934,d2aeab4,cb696a501ea0
63706f35031d,2026-09-08T00:53:47+00:00,s2,breast_cancer,logistic_regression,byzantine,sign_flip,0.200000,2,10,iid,30,0.964912,0.964912,0.000000,,0.957341,0.928571,0.951220,0.055000,d2aeab4,cb696a501ea0
f02d88e462be,2026-09-08T00:53:47+00:00,s2,breast_cancer,logistic_regression,byzantine,sign_flip,0.200000,3,10,iid,30,0.991228,0.982456,0.877193,,0.976190,0.952381,0.975610,0.055071,d2aeab4,cb696a501ea0
9ff94556cd06,2026-09-08T00:53:47+00:00,s2,breast_cancer,logistic_regression,byzantine,sign_flip,0.200000,4,10,iid,30,0.956140,0.964912,-0.877193,,0.962302,0.952381,0.952381,0.056274,d2aeab4,cb696a501ea0
2896cab85c05,2026-09-08T00:53:47+00:00,s2,breast_cancer,logistic_regression,byzantine,sign_flip,0.300000,0,10,iid,30,0.973684,0.964912,0.877193,,0.962302,0.952381,0.952381,0.056643,d2aeab4,2dde099a719b
663db564e600,2026-09-08T00:53:47+00:00,s2,breast_cancer,logistic_regression,byzantine,sign_flip,0.300000,1,10,iid,30,0.982456,0.938596,4.385965,,0.931548,0.904762,0.915663,0.055412,d2aeab4,2dde099a719b
3128ed5840b6,2026-09-08T00:53:47+00:00,s2,breast_cancer,logistic_regression,byzantine,sign_flip,0.300000,2,10,iid,30,0.964912,0.973684,-0.877193,,0.964286,0.928571,0.962963,0.055811,d2aeab4,2dde099a719b
9d878d3b3315,2026-09-08T00:53:47+00:00,s2,breast_cancer,logistic_regression,byzantine,sign_flip,0.300000,3,10,iid,30,0.991228,0.938596,5.263158,,0.926587,0.880952,0.913580,0.054609,d2aeab4,2dde099a719b
3bc4074cd4b8,2026-09-08T00:53:47+00:00,s2,breast_cancer,logistic_regression,byzantine,sign_flip,0.300000,4,10,iid,30,0.956140,0.956140,0.000000,,0.950397,0.928571,0.939759,0.054616,d2aeab4,2dde099a719b
f9ce3bae5f29,2026-09-08T00:53:47+00:00,s2,breast_cancer,logistic_regression,byzantine,sign_flip,0.400000,0,10,iid,30,0.973684,0.973684,0.000000,,0.969246,0.952381,0.963855,0.056888,d2aeab4,01fbbf790dd3
c91192360694,2026-09-08T00:53:47+00:00,s2,breast_cancer,logistic_regression,byzantine,sign_flip,0.400000,1,10,iid,30,0.982456,0.885965,9.649123,,0.894841,0.928571,0.857143,0.055201,d2aeab4,01fbbf790dd3
0c6b12d7ca22,2026-09-08T00:53:47+00:00,s2,breast_cancer,logistic_regression,byzantine,sign_flip,0.400000,2,10,iid,30,0.964912,0.815789,14.912281,,0.814484,0.809524,0.764045,0.054539,d2aeab4,01fbbf790dd3
aaa24ea367c0,2026-09-08T00:53:48+00:00,s2,breast_cancer,logistic_regression,byzantine,sign_flip,0.400000,3,10,iid,30,0.991228,0.903509,8.771930,,0.903770,0.904762,0.873563,0.054446,d2aeab4,01fbbf790dd3
dc9d74c6ba4d,2026-09-08T00:53:48+00:00,s2,breast_cancer,logistic_regression,byzantine,sign_flip,0.400000,4,10,iid,30,0.956140,0.938596,1.754386,,0.931548,0.904762,0.915663,0.055494,d2aeab4,01fbbf790dd3
6107155e275e,2026-09-08T00:53:48+00:00,s2,breast_cancer,logistic_regression,byzantine,sign_flip,0.500000,0,10,iid,30,0.973684,0.508772,46.491228,,0.521825,0.571429,0.461538,0.055569,d2aeab4,8841f886ece8
2e4d94e97ccd,2026-09-08T00:53:48+00:00,s2,breast_cancer,logistic_regression,byzantine,sign_flip,0.500000,1,10,iid,30,0.982456,0.201754,78.070175,,0.224206,0.309524,0.222222,0.053352,d2aeab4,8841f886ece8
eaf5e73731dc,2026-09-08T00:53:48+00:00,s2,breast_cancer,logistic_regression,byzantine,sign_flip,0.500000,2,10,iid,30,0.964912,0.131579,83.333333,,0.143849,0.190476,0.139130,0.054755,d2aeab4,8841f886ece8
4de5d2cc01bb,2026-09-08T00:53:48+00:00,s2,breast_cancer,logistic_regression,byzantine,sign_flip,0.500000,3,10,iid,30,0.991228,0.131579,85.964912,,0.128968,0.119048,0.091743,0.056554,d2aeab4,8841f886ece8
23494ba61b95,2026-09-08T00:53:48+00:00,s2,breast_cancer,logistic_regression,byzantine,sign_flip,0.500000,4,10,iid,30,0.956140,0.377193,57.894737,,0.392857,0.452381,0.348624,0.054096,d2aeab4,8841f886ece8
1cade2e6386a,2026-09-08T00:53:48+00:00,s2,breast_cancer,logistic_regression,byzantine,sign_flip,0.000000,0,10,non_iid,30,0.947368,0.947368,0.000000,,0.948413,0.952381,0.930233,0.033746,d2aeab4,adfc0b92c6c4
c1b2f48df004,2026-09-08T00:53:48+00:00,s2,breast_cancer,logistic_regression,byzantine,sign_flip,0.000000,1,10,non_iid,30,0.982456,0.982456,0.000000,,0.981151,0.976190,0.976190,0.034187,d2aeab4,adfc0b92c6c4
0c9a6c1f4ae8,2026-09-08T00:53:48+00:00,s2,breast_cancer,logistic_regression,byzantine,sign_flip,0.000000,2,10,non_iid,30,0.938596,0.938596,0.000000,,0.931548,0.904762,0.915663,0.033861,d2aeab4,adfc0b92c6c4
7caf8c17c8e7,2026-09-08T00:53:48+00:00,s2,breast_cancer,logistic_regression,byzantine,sign_flip,0.000000,3,10,non_iid,30,0.991228,0.991228,0.000000,,0.988095,0.976190,0.987952,0.031671,d2aeab4,adfc0b92c6c4
8964fd3af7be,2026-09-08T00:53:48+00:00,s2,breast_cancer,logistic_regression,byzantine,sign_flip,0.000000,4,10,non_iid,30,0.938596,0.938596,0.000000,,0.921627,0.857143,0.911392,0.032471,d2aeab4,adfc0b92c6c4
c1b9e64ad462,2026-09-08T00:53:48+00:00,s2,breast_cancer,logistic_regression,byzantine,sign_flip,0.100000,0,10,non_iid,30,0.947368,0.947368,0.000000,,0.948413,0.952381,0.930233,0.053619,d2aeab4,91478e9c3974
492494dd4b41,2026-09-08T00:53:48+00:00,s2,breast_cancer,logistic_regression,byzantine,sign_flip,0.100000,1,10,non_iid,30,0.982456,0.973684,0.877193,,0.969246,0.952381,0.963855,0.054103,d2aeab4,91478e9c3974
49573be01375,2026-09-08T00:53:48+00:00,s2,breast_cancer,logistic_regression,byzantine,sign_flip,0.100000,2,10,non_iid,30,0.938596,0.938596,0.000000,,0.931548,0.904762,0.915663,0.054531,d2aeab4,91478e9c3974
f29e3a50d066,2026-09-08T00:53:48+00:00,s2,breast_cancer,logistic_regression,byzantine,sign_flip,0.100000,3,10,non_iid,30,0.991228,0.982456,0.877193,,0.976190,0.952381,0.975610,0.052904,d2aeab4,91478e9c3974
a467a3f74fea,2026-09-08T00:53:48+00:00,s2,breast_cancer,logistic_regression,byzantine,sign_flip,0.100000,4,10,non_iid,30,0.938596,0.956140,-1.754386,,0.945437,0.904762,0.938272,0.051863,d2aeab4,91478e9c3974
7b9ada0946f8,2026-09-08T00:53:48+00:00,s2,breast_cancer,logistic_regression,byzantine,sign_flip,0.200000,0,10,non_iid,30,0.947368,0.912281,3.508772,,0.920635,0.952381,0.888889,0.053331,d2aeab4,3d511976cb57
afcf34231e1c,2026-09-08T00:53:48+00:00,s2,breast_cancer,logistic_regression,byzantine,sign_flip,0.200000,1,10,non_iid,30,0.982456,0.078947,90.350877,,0.072421,0.047619,0.036697,0.052845,d2aeab4,3d511976cb57
b6c493b47f35,2026-09-08T00:53:48+00:00,s2,breast_cancer,logistic_regression,byzantine,sign_flip,0.200000,2,10,non_iid,30,0.938596,0.938596,0.000000,,0.931548,0.904762,0.915663,0.055265,d2aeab4,3d511976cb57
2c79796c2dc0,2026-09-08T00:53:49+00:00,s2,breast_cancer,logistic_regression,byzantine,sign_flip,0.200000,3,10,non_iid,30,0.991228,0.754386,23.684211,,0.770833,0.833333,0.714286,0.054216,d2aeab4,3d511976cb57
4b2e445a8faa,2026-09-08T00:53:49+00:00,s2,breast_cancer,logistic_regression,byzantine,sign_flip,0.200000,4,10,non_iid,30,0.938596,0.947368,-0.877193,,0.933532,0.880952,0.925000,0.052425,d2aeab4,3d511976cb57
04908b2440e1,2026-09-08T00:53:49+00:00,s2,breast_cancer,logistic_regression,byzantine,sign_flip,0.300000,0,10,non_iid,30,0.947368,0.508772,43.859649,,0.432540,0.142857,0.176471,0.052582,d2aeab4,a119e2b388fc
dc2477b9b6b4,2026-09-08T00:53:49+00:00,s2,breast_cancer,logistic_regression,byzantine,sign_flip,0.300000,1,10,non_iid,30,0.982456,0.052632,92.982456,,0.051587,0.047619,0.035714,0.052522,d2aeab4,a119e2b388fc
8ad5a8e8b028,2026-09-08T00:53:49+00:00,s2,breast_cancer,logistic_regression,byzantine,sign_flip,0.300000,2,10,non_iid,30,0.938596,0.938596,0.000000,,0.931548,0.904762,0.915663,0.055773,d2aeab4,a119e2b388fc
962f0a17dd79,2026-09-08T00:53:49+00:00,s2,breast_cancer,logistic_regression,byzantine,sign_flip,0.300000,3,10,non_iid,30,0.991228,0.736842,25.438596,,0.747024,0.785714,0.687500,0.052890,d2aeab4,a119e2b388fc
5c9bb5d88414,2026-09-08T00:53:49+00:00,s2,breast_cancer,logistic_regression,byzantine,sign_flip,0.300000,4,10,non_iid,30,0.938596,0.947368,-0.877193,,0.933532,0.880952,0.925000,0.055716,d2aeab4,a119e2b388fc
f72b7b3b5565,2026-09-08T00:53:49+00:00,s2,breast_cancer,logistic_regression,byzantine,sign_flip,0.400000,0,10,non_iid,30,0.947368,0.105263,84.210526,,0.083333,0.000000,0.000000,0.053312,d2aeab4,4cd4ba0458f2
12e004f76922,2026-09-08T00:53:49+00:00,s2,breast_cancer,logistic_regression,byzantine,sign_flip,0.400000,1,10,non_iid,30,0.982456,0.052632,92.982456,,0.051587,0.047619,0.035714,0.054946,d2aeab4,4cd4ba0458f2
367ed3a2aee0,2026-09-08T00:53:49+00:00,s2,breast_cancer,logistic_regression,byzantine,sign_flip,0.400000,2,10,non_iid,30,0.938596,0.938596,0.000000,,0.931548,0.904762,0.915663,0.054484,d2aeab4,4cd4ba0458f2
17a6988d623e,2026-09-08T00:53:49+00:00,s2,breast_cancer,logistic_regression,byzantine,sign_flip,0.400000,3,10,non_iid,30,0.991228,0.043860,94.736842,,0.044643,0.047619,0.035398,0.052681,d2aeab4,4cd4ba0458f2
4a6ee6c4315f,2026-09-08T00:53:49+00:00,s2,breast_cancer,logistic_regression,byzantine,sign_flip,0.400000,4,10,non_iid,30,0.938596,0.921053,1.754386,,0.907738,0.857143,0.888889,0.052890,d2aeab4,4cd4ba0458f2
ef75b59c2211,2026-09-08T00:53:49+00:00,s2,breast_cancer,logistic_regression,byzantine,sign_flip,0.500000,0,10,non_iid,30,0.947368,0.140351,80.701754,,0.125992,0.071429,0.057692,0.052424,d2aeab4,24ed78ce8d73
40b83723c0db,2026-09-08T00:53:49+00:00,s2,breast_cancer,logistic_regression,byzantine,sign_flip,0.500000,1,10,non_iid,30,0.982456,0.061404,92.105263,,0.058532,0.047619,0.036036,0.054478,d2aeab4,24ed78ce8d73
d684bd7a350d,2026-09-08T00:53:49+00:00,s2,breast_cancer,logistic_regression,byzantine,sign_flip,0.500000,2,10,non_iid,30,0.938596,0.956140,-1.754386,,0.945437,0.904762,0.938272,0.057785,d2aeab4,24ed78ce8d73
8a842a15123c,2026-09-08T00:53:49+00:00,s2,breast_cancer,logistic_regression,byzantine,sign_flip,0.500000,3,10,non_iid,30,0.991228,0.052632,93.859649,,0.051587,0.047619,0.035714,0.053188,d2aeab4,24ed78ce8d73
023a0ec4824f,2026-09-08T00:53:49+00:00,s2,breast_cancer,logistic_regression,byzantine,sign_flip,0.500000,4,10,non_iid,30,0.938596,0.359649,57.894737,,0.369048,0.404762,0.317757,0.053168,d2aeab4,24ed78ce8d73
